,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,CATEGORY,EDUCATION
514,Tamil Nadu,CHENNAI SOUTH,A.J.SHERINE,NTK,Ganna Kisan,FEMALE,GENERAL,Post Graduate
515,Tamil Nadu,CHENNAI SOUTH,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,Gift Pack,MALE,GENERAL,Doctorate
516,Tamil Nadu,CHENNAI SOUTH,NOTA,NOTA,,,,
517,Telangana,CHEVELLA,Dr. G. Ranjith Reddy,TRS,Car,MALE,GENERAL,Post Graduate
518,Telangana,CHEVELLA,Konda Vishweshwar Reddy,INC,Hand,MALE,GENERAL,Graduate Professional
519,Telangana,CHEVELLA,B. Janardhan Reddy,BJP,Lotus,MALE,GENERAL,Others
520,Madhya Pradesh,CHHINDWARA,NAKUL KAMAL NATH,INC,Hand,MALE,GENERAL,Graduate
521,Madhya Pradesh,CHHINDWARA,NATHANSAHA KAWRETI,BJP,Lotus,MALE,ST,10th Pass
522,Madhya Pradesh,CHHINDWARA,MANMOHAN SHAH BATTI,ABGP,Battery Torch,MALE,ST,Post Graduate
523,Madhya Pradesh,CHHINDWARA,NOTA,NOTA,,,,
524,Madhya Pradesh,CHHINDWARA,GYANESHWAR GAJBHIYE,BSP,Elephant,MALE,SC,10th Pass
525,Gujarat,CHHOTA UDAIPUR,RATHVA GITABEN VAJESINGBHAI,BJP,Lotus,FEMALE,ST,12th Pass
526,Gujarat,CHHOTA UDAIPUR,RATHAVA RANJITSINH MOHANSINH,INC,Hand,MALE,ST,Graduate
527,Gujarat,CHHOTA UDAIPUR,NOTA,NOTA,,,,
528,Gujarat,CHHOTA UDAIPUR,RATHVA FURKANBHAI BALAJIBHAI,BSP,Elephant,MALE,ST,Literate
529,Tamil Nadu,CHIDAMBARAM,THIRUMAAVALAVAN THOL,VCK,Pot,MALE,SC,Doctorate
530,Tamil Nadu,CHIDAMBARAM,CHANDRASEKAR P,AIADMK,Two Leaves,MALE,SC,Post Graduate
531,Tamil Nadu,CHIDAMBARAM,ELAVARASAN A,IND,Gift Pack,MALE,SC,Doctorate
532,Tamil Nadu,CHIDAMBARAM,SIVAJOTHI M,NTK,Ganna Kisan,MALE,SC,Not Available
533,Tamil Nadu,CHIDAMBARAM,NOTA,NOTA,,,,
534,Tamil Nadu,CHIDAMBARAM,RAVI T,MNM,Battery Torch,MALE,SC,Others
535,Karnataka,CHIKKBALLAPUR,B.N.Bache Gowda,BJP,Lotus,MALE,GENERAL,Graduate Professional
536,Karnataka,CHIKKBALLAPUR,M.Veerappa Moily,INC,Hand,MALE,GENERAL,Graduate Professional
537,Karnataka,CHIKKBALLAPUR,Dr. C.S.Dwarakanath,BSP,Elephant,MALE,GENERAL,Post Graduate
538,Karnataka,CHIKKBALLAPUR,S.Varalakshmi,CPI(M),"Hammer, Sickle and Star",FEMALE,GENERAL,12th Pass
539,Karnataka,CHIKKODI,ANNASAHEB SHANKAR JOLLE,BJP,Lotus,MALE,GENERAL,12th Pass
540,Karnataka,CHIKKODI,PRAKASH BABANNA HUKKERI,INC,Hand,MALE,GENERAL,10th Pass
541,Karnataka,CHIKKODI,MACHENDRA DAVALU KADAPURE,BSP,Elephant,MALE,SC,8th Pass
542,Karnataka,CHITRADURGA,A NARAYANASWAMY,BJP,Lotus,MALE,SC,Graduate
543,Karnataka,CHITRADURGA,B N CHANDRAPPA,INC,Hand,MALE,SC,Post Graduate
544,Andhra Pradesh,CHITTOOR,N. REDDEPPA,YSRCP,Ceiling Fan,MALE,SC,Post Graduate
545,Andhra Pradesh,CHITTOOR,NARAMALLI SIVA PRASAD,TDP,Bicycle,MALE,SC,Graduate Professional
546,Andhra Pradesh,CHITTOOR,CHEEMALA. RANGAPPA,INC,Hand,MALE,SC,Graduate Professional
547,Andhra Pradesh,CHITTOOR,NOTA,NOTA,,,,
548,Andhra Pradesh,CHITTOOR,C. PUNYAMURTHY,BSP,Elephant,MALE,SC,Others
549,Rajasthan,CHITTORGARH,Chandra Prakash Joshi,BJP,Lotus,MALE,GENERAL,Graduate
550,Rajasthan,CHITTORGARH,Gopal Singh Shekhawat,INC,Hand,MALE,GENERAL,Graduate Professional
551,Rajasthan,CHITTORGARH,NOTA,NOTA,,,,
552,Rajasthan,CHURU,RAHUL KASWAN,BJP,Lotus,MALE,GENERAL,Graduate
553,Rajasthan,CHURU,RAFIQUE MANDELIA,INC,Hand,MALE,GENERAL,10th Pass
554,Rajasthan,CHURU,BALWAN POONIA,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate Professional
555,Rajasthan,CHURU,HARI SINGH,BSP,Elephant,MALE,GENERAL,12th Pass
556,Tamil Nadu,COIMBATORE,NATARAJAN. P.R,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,12th Pass
557,Tamil Nadu,COIMBATORE,RADHAKRISHNAN. C.P,BJP,Lotus,MALE,GENERAL,Graduate
558,Tamil Nadu,COIMBATORE,MAHENDRAN. R,MNM,Battery Torch,MALE,GENERAL,Post Graduate
559,Tamil Nadu,COIMBATORE,KALYANA SUNDARAM. S,NTK,Ganna Kisan,MALE,GENERAL,Post Graduate
560,Tamil Nadu,COIMBATORE,APPATHURAI. N.R.,IND,Gift Pack,MALE,GENERAL,12th Pass
561,Tamil Nadu,COIMBATORE,NOTA,NOTA,,,,
562,West Bengal,COOCH BEHAR,NISITH PRAMANIK,BJP,Lotus,MALE,SC,8th Pass
563,West Bengal,COOCH BEHAR,ADHIKARY PARESH CHANDRA,AITC,Flowers and Grass,MALE,SC,12th Pass
564,West Bengal,COOCH BEHAR,GOBINDA CHANDRA ROY,AIFB,Lion,MALE,SC,Post Graduate
565,West Bengal,COOCH BEHAR,PIYA ROY CHOWDHURY,INC,Hand,FEMALE,SC,Post Graduate
566,Tamil Nadu,CUDDALORE,T. R. V .S. RAMESH,DMK,Rising Sun,MALE,GENERAL,Graduate Professional
567,Tamil Nadu,CUDDALORE,Dr. R. GOVINDASAMY,PMK,Mango,MALE,GENERAL,Post Graduate
568,Tamil Nadu,CUDDALORE,K. THANGAVEL,IND,Gift Pack,MALE,GENERAL,10th Pass
569,Tamil Nadu,CUDDALORE,R. CHITHRA,NTK,Ganna Kisan,FEMALE,GENERAL,Graduate
570,Tamil Nadu,CUDDALORE,V. ANNAMALAI,MNM,Battery Torch,MALE,GENERAL,Post Graduate
571,Odisha,CUTTACK,BHARTRUHARI MAHTAB,BJD,Conch,MALE,GENERAL,Post Graduate
572,Odisha,CUTTACK,PRAKASH MISHRA,BJP,Lotus,MALE,GENERAL,Post Graduate
573,Odisha,CUTTACK,PANCHANAN KANUNGO,INC,Hand,MALE,GENERAL,Post Graduate
574,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,DELKAR MOHANBHAI SANJIBHAI,IND,Batsman,MALE,ST,Graduate
575,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,PATEL NATUBHAI GOMANBHAI,BJP,Lotus,MALE,ST,5th Pass
576,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,TOKIYA PRABHUBHAI,INC,Hand,MALE,ST,12th Pass
577,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,PATEL ANKITA AMRUTBHAI,SHS,Bow & Arrow,FEMALE,ST,Graduate Professional
578,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,KURADA DEEPAKBHAI,IND,Throwing a Javelin,MALE,ST,Graduate
579,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,NOTA,NOTA,,,,
580,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,DAYAT MANOJ RANCHOD,IND,Helicopter,MALE,ST,12th Pass
581,Gujarat,DAHOD,JASHVANTSINH SUMANBHAI BHABHOR,BJP,Lotus,MALE,ST,Graduate Professional
582,Gujarat,DAHOD,KATARA BABUBHAI KHIMABHAI,INC,Hand,MALE,ST,Graduate
583,Gujarat,DAHOD,NOTA,NOTA,,,,
584,Gujarat,DAHOD,BHABHOR DHULABHAI DITABHAI,BSP,Elephant,MALE,ST,10th Pass
585,Gujarat,DAHOD,DEVDHA SAMSUBHAI KHATARABHAI,IND,Boat with Man and Sail,MALE,ST,Graduate Professional
586,Karnataka,DAKSHINA KANNADA,NALIN KUMAR KATEEL,BJP,Lotus,MALE,GENERAL,10th Pass
587,Karnataka,DAKSHINA KANNADA,MITHUN M RAI,INC,Hand,MALE,GENERAL,Graduate
588,Karnataka,DAKSHINA KANNADA,MOHAMMED ELIYAS,SDPI,Gas Cylinder,MALE,GENERAL,12th Pass
589,Daman & Diu,DAMAN & DIU,LALUBHAI BABUBHAI PATEL,BJP,Lotus,MALE,GENERAL,8th Pass
590,Daman & Diu,DAMAN & DIU,KETAN DAHYABHAI PATEL,INC,Hand,MALE,GENERAL,Others
591,Daman & Diu,DAMAN & DIU,PATEL UMESHBHAI BABUBHAI,IND,SHIP,MALE,GENERAL,Graduate
592,Daman & Diu,DAMAN & DIU,NOTA,NOTA,,,,
593,Madhya Pradesh,DAMOH,PRAHALAD SINGH PATEL,BJP,Lotus,MALE,GENERAL,Graduate Professional
594,Madhya Pradesh,DAMOH,PRATAP SINGH,INC,Hand,MALE,GENERAL,10th Pass
595,Madhya Pradesh,DAMOH,"JITTU KHARE ""BADAL""",BSP,Elephant,MALE,GENERAL,8th Pass
596,Bihar,DARBHANGA,Gopal Jee Thakur,BJP,Lotus,MALE,GENERAL,Post Graduate
597,Bihar,DARBHANGA,Abdul Bari Siddiqui,RJD,Hurricane Lamp,MALE,GENERAL,12th Pass
598,Bihar,DARBHANGA,NOTA,NOTA,,,,
599,Bihar,DARBHANGA,SAGUNI RAY,IND,Cup & Saucer,MALE,GENERAL,Literate
600,Bihar,DARBHANGA,MD. MUKHTAR,BSP,Elephant,MALE,GENERAL,Literate
601,West Bengal,DARJEELING,RAJU BISTA,BJP,Lotus,MALE,GENERAL,Graduate
602,West Bengal,DARJEELING,AMAR SINGH RAI,AITC,Flowers and Grass,MALE,GENERAL,Post Graduate
603,West Bengal,DARJEELING,Sankar Malakar,INC,Hand,MALE,SC,Graduate
604,West Bengal,DARJEELING,SAMAN PATHAK,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate
605,West Bengal,DARJEELING,RAJESH SINGH,IND,Pen Nib with Seven Rays,MALE,GENERAL,12th Pass
606,Rajasthan,DAUSA,Jaskaur Meena,BJP,Lotus,FEMALE,ST,Post Graduate
607,Rajasthan,DAUSA,Savita Meena,INC,Hand,FEMALE,ST,12th Pass
608,Rajasthan,DAUSA,Dwarka Prasad Maheshwara,BSP,Elephant,MALE,ST,Post Graduate
609,Karnataka,DAVANAGERE,G M SIDDESHWAR,BJP,Lotus,MALE,GENERAL,10th Pass
610,Karnataka,DAVANAGERE,H B MANJAPPA,INC,Hand,MALE,GENERAL,10th Pass
611,Uttar Pradesh,DEORIA,RAMAPATI RAM TRIPATHI,BJP,Lotus,MALE,GENERAL,Graduate Professional
612,Uttar Pradesh,DEORIA,BINOD KUMAR JAISWAL,BSP,Elephant,MALE,GENERAL,Not Available
613,Uttar Pradesh,DEORIA,NIYAZ AHMED,INC,Hand,MALE,GENERAL,Not Available
614,Uttar Pradesh,DEORIA,NOTA,NOTA,,,,
615,Madhya Pradesh,DEWAS,MAHENDRA SINGH SOLANKY,BJP,Lotus,MALE,SC,Graduate Professional
616,Madhya Pradesh,DEWAS,PRAHLAD SINGH TIPANYA,INC,Hand,MALE,SC,Post Graduate
617,Madhya Pradesh,DEWAS,"BADRILAL ""AKELA""",BSP,Elephant,MALE,SC,Post Graduate
618,Jharkhand,DHANBAD,PASHUPATI NATH SINGH,BJP,Lotus,MALE,GENERAL,Graduate
619,Jharkhand,DHANBAD,KIRTI AZAD,INC,Hand,MALE,GENERAL,Graduate
620,Madhya Pradesh,DHAR,CHATTARSINGH DARBAR,BJP,Lotus,MALE,ST,Post Graduate
621,Madhya Pradesh,DHAR,GIRWAL DINESH,INC,Hand,MALE,ST,Graduate
622,Madhya Pradesh,DHAR,NOTA,NOTA,,,,
623,Madhya Pradesh,DHAR,GULSINGH RAMSINGH KAWACHE,BSP,Elephant,MALE,ST,Post Graduate
624,Tamil Nadu,DHARMAPURI,DNV SENTHILKUMAR. S.,DMK,Rising Sun,MALE,GENERAL,Post Graduate
625,Tamil Nadu,DHARMAPURI,ANBUMANI RAMADOSS,PMK,Mango,MALE,GENERAL,Graduate Professional
626,Tamil Nadu,DHARMAPURI,PALANIAPPAN. P.,IND,Gift Pack,MALE,GENERAL,Post Graduate
627,Tamil Nadu,DHARMAPURI,RUKMANIDEVI. R.,NTK,Ganna Kisan,FEMALE,GENERAL,Post Graduate
628,Tamil Nadu,DHARMAPURI,RAJASEKAR. D.,MNM,Battery Torch,MALE,GENERAL,Post Graduate
629,Tamil Nadu,DHARMAPURI,NOTA,NOTA,,,,
630,Karnataka,DHARWAD,Pralhad Joshi,BJP,Lotus,MALE,GENERAL,Graduate
631,Karnataka,DHARWAD,Vinay Kulkarni,INC,Hand,MALE,GENERAL,12th Pass
632,Uttar Pradesh,DHAURAHRA,REKHA VERMA,BJP,Lotus,FEMALE,GENERAL,12th Pass
633,Uttar Pradesh,DHAURAHRA,ARSHAD ILIYAS SIDDIQUI,BSP,Elephant,MALE,GENERAL,10th Pass
634,Uttar Pradesh,DHAURAHRA,KUNWAR JITIN PRASADA,INC,Hand,MALE,GENERAL,Post Graduate
635,Uttar Pradesh,DHAURAHRA,NOTA,NOTA,,,,
636,Odisha,DHENKANAL,MAHESH SAHOO,BJD,Conch,MALE,SC,12th Pass
637,Odisha,DHENKANAL,RUDRA NARAYAN PANY,BJP,Lotus,MALE,GENERAL,Graduate
638,Odisha,DHENKANAL,RAJA KAMAKHYA PRASAD SINGH DEO,INC,Hand,MALE,GENERAL,12th Pass
639,Assam,DHUBRI,BADRUDDIN AJMAL,AIUDF,Lock and Key,MALE,GENERAL,Post Graduate
640,Assam,DHUBRI,ABU TAHER BEPARI,INC,Hand,MALE,GENERAL,Post Graduate
641,Assam,DHUBRI,ZABED ISLAM,AGP,Elephant,MALE,GENERAL,Graduate
642,Maharashtra,DHULE,Bhamre Subhash Ramrao,BJP,Lotus,MALE,GENERAL,Post Graduate
643,Maharashtra,DHULE,Kunalbaba Rohidas Patil,INC,Hand,MALE,GENERAL,Graduate
644,Maharashtra,DHULE,Nabi Ahmad Ahmad Dulla,VBA,Cup & Saucer,MALE,GENERAL,5th Pass
645,West Bengal,DIAMOND HARBOUR,ABHISHEK BANERJEE,AITC,Flowers and Grass,MALE,GENERAL,Graduate
646,West Bengal,DIAMOND HARBOUR,NILANJAN ROY,BJP,Lotus,MALE,GENERAL,Post Graduate
647,West Bengal,DIAMOND HARBOUR,Dr. FUAD HALIM,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate Professional
648,West Bengal,DIAMOND HARBOUR,SOUMYA AICH ROY,INC,Hand,MALE,GENERAL,Post Graduate
649,West Bengal,DIAMOND HARBOUR,NOTA,NOTA,,,,
650,Assam,DIBRUGARH,RAMESWAR TELI,BJP,Lotus,MALE,GENERAL,10th Pass
651,Assam,DIBRUGARH,PABAN SINGH GHATOWAR,INC,Hand,MALE,GENERAL,Graduate
652,Assam,DIBRUGARH,NOTA,NOTA,,,,
653,Tamil Nadu,DINDIGUL,"VELUSAMY, P.",DMK,Rising Sun,MALE,GENERAL,Illiterate
654,Tamil Nadu,DINDIGUL,"JOTHIMUTHU, K.",PMK,Mango,MALE,GENERAL,Not Available
655,Tamil Nadu,DINDIGUL,"JOTHI MURUGAN,P.",IND,Gift Pack,MALE,GENERAL,Post Graduate
656,Tamil Nadu,DINDIGUL,"MANSOORALI KHAN, A.",NTK,Ganna Kisan,MALE,GENERAL,Not Available
657,Tamil Nadu,DINDIGUL,"SUTHAKARAN, S. Dr.",MNM,Battery Torch,MALE,GENERAL,Graduate Professional
658,Tamil Nadu,DINDIGUL,NOTA,NOTA,,,,
659,Maharashtra,DINDORI,Dr. Bharati Pravin Pawar,BJP,Lotus,FEMALE,ST,Graduate Professional
660,Maharashtra,DINDORI,Dhanraj Haribhau Mahale,NCP,Clock,MALE,ST,12th Pass
661,Maharashtra,DINDORI,Gavit Jeeva Pandu,CPI(M),"Hammer, Sickle and Star",MALE,ST,Graduate
662,Maharashtra,DINDORI,Bapu Kelu Barde,VBA,Cup & Saucer,MALE,ST,10th Pass
663,Uttar Pradesh,DOMARIYAGANJ,JAGDAMBIKA PAL,BJP,Lotus,MALE,GENERAL,Post Graduate
664,Uttar Pradesh,DOMARIYAGANJ,AFTAB ALAM,BSP,Elephant,MALE,GENERAL,Graduate
665,Uttar Pradesh,DOMARIYAGANJ,CHANDRASH ALIAS CHANDRESH KUMAR UPADHYAY,INC,Hand,MALE,GENERAL,Post Graduate
666,Uttar Pradesh,DOMARIYAGANJ,NOTA,NOTA,,,,
667,West Bengal,DUM DUM,SOUGATA RAY,AITC,Flowers and Grass,MALE,GENERAL,Post Graduate
668,West Bengal,DUM DUM,SAMIK BHATTACHARYA,BJP,Lotus,MALE,SC,Graduate
669,West Bengal,DUM DUM,NEPALDEB BHATTACHARYA,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate
670,West Bengal,DUM DUM,SAURAV SAHA,INC,Hand,MALE,GENERAL,Graduate Professional
671,West Bengal,DUM DUM,NOTA,NOTA,,,,
672,Jharkhand,DUMKA,SUNIL SOREN,BJP,Lotus,MALE,ST,12th Pass
673,Jharkhand,DUMKA,SHIBU SOREN,JMM,Bow & Arrow,MALE,ST,10th Pass
674,Jharkhand,DUMKA,DR. SHRILAL KISKU,IND,Stethoscope,MALE,ST,Graduate Professional
675,Jharkhand,DUMKA,SENAPATI MURMU,CPI(M),Ears of Corn And Sickle,MALE,ST,10th Pass
676,Jharkhand,DUMKA,NOTA,NOTA,,,,
677,Jharkhand,DUMKA,ARJUN PUJHAR,AITC,Flowers and Grass,MALE,ST,10th Pass
678,Jharkhand,DUMKA,SAMUEL TUDU,IND,Television,MALE,ST,8th Pass
679,Chhattisgarh,DURG,VIJAY BAGHEL,BJP,Lotus,MALE,GENERAL,Graduate
680,Chhattisgarh,DURG,PRATIMA CHANDRAKAR,INC,Hand,FEMALE,GENERAL,12th Pass
681,Chhattisgarh,DURG,GEETANJALI SINGH,BSP,Elephant,FEMALE,GENERAL,Post Graduate
682,NCT OF Delhi,EAST DELHI,GAUTAM GAMBHIR,BJP,Lotus,MALE,GENERAL,12th Pass
683,NCT OF Delhi,EAST DELHI,ARVINDER SINGH LOVELY,INC,Hand,MALE,GENERAL,Graduate
684,NCT OF Delhi,EAST DELHI,ATISHI,AAP,Broom,FEMALE,GENERAL,Post Graduate
685,NCT OF Delhi,EAST DELHI,SANJAY KUMAR,BSP,Elephant,MALE,SC,12th Pass
686,Andhra Pradesh,ELURU,KOTAGIRI SRIDHAR,YSRCP,Ceiling Fan,MALE,GENERAL,Graduate
687,Andhra Pradesh,ELURU,MAGANTTI VENKATESWARA RAO BABU,TDP,Bicycle,MALE,GENERAL,10th Pass
688,Andhra Pradesh,ELURU,PENTAPATI PULLARAO,JnP,Glass Tumbler,MALE,GENERAL,Not Available
689,Andhra Pradesh,ELURU,NOTA,NOTA,,,,
690,Andhra Pradesh,ELURU,JETTI GURUNADHA RAO,INC,Hand,MALE,GENERAL,Graduate
691,Kerala,ERNAKULAM,HIBI EDEN,INC,Hand,MALE,GENERAL,Graduate
692,Kerala,ERNAKULAM,P RAJEEV,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate Professional
693,Kerala,ERNAKULAM,ALPHONS KANNANTHANAM,BJP,Lotus,MALE,GENERAL,Graduate
694,Tamil Nadu,ERODE,GANESHAMURTHI A,DMK,Rising Sun,MALE,GENERAL,Graduate
695,Tamil Nadu,ERODE,MANIMARAN G,AIADMK,Two Leaves,MALE,GENERAL,12th Pass
696,Tamil Nadu,ERODE,SARAVANAKUMAR A,MNM,Battery Torch,MALE,GENERAL,Others
697,Tamil Nadu,ERODE,SEETHALAKSHMI M K,NTK,Ganna Kisan,FEMALE,GENERAL,Post Graduate
698,Tamil Nadu,ERODE,SENTHILKUMAR K C,IND,Gift Pack,MALE,GENERAL,Graduate
699,Tamil Nadu,ERODE,NOTA,NOTA,,,,
700,Uttar Pradesh,ETAH,Rajveer Singh (Raju Bhaiya),BJP,Lotus,MALE,GENERAL,Graduate Professional
701,Uttar Pradesh,ETAH,Ku. Devendra Singh Yadav,SP,Bicycle,MALE,GENERAL,Doctorate
702,Uttar Pradesh,ETAWAH,Dr RAM SHANKAR KATHERIA,BJP,Lotus,MALE,SC,Doctorate
703,Uttar Pradesh,ETAWAH,KAMLESH KUMAR,SP,Bicycle,MALE,SC,Graduate
704,Uttar Pradesh,ETAWAH,ASHOK KUMAR DOHARE,INC,Hand,MALE,SC,Graduate
705,Uttar Pradesh,FAIZABAD,LALLU SINGH,BJP,Lotus,MALE,GENERAL,Post Graduate
706,Uttar Pradesh,FAIZABAD,ANAND SEN,SP,Bicycle,MALE,GENERAL,12th Pass
707,Uttar Pradesh,FAIZABAD,NIRMAL KHATRI,INC,Hand,MALE,GENERAL,Doctorate
708,Haryana,FARIDABAD,KRISHAN PAL,BJP,Lotus,MALE,GENERAL,Graduate Professional
709,Haryana,FARIDABAD,AVTAR SINGH BHADANA,INC,Hand,MALE,GENERAL,8th Pass
710,Haryana,FARIDABAD,MANDHIR MAAN,BSP,Elephant,MALE,GENERAL,10th Pass
711,Punjab,FARIDKOT,Mohammad Sadique,INC,Hand,MALE,SC,5th Pass
712,Punjab,FARIDKOT,Gulzar Singh Ranike,SAD,Scales,MALE,SC,Literate
713,Punjab,FARIDKOT,Prof. Sadhu Singh,AAP,Broom,MALE,SC,Post Graduate
714,Punjab,FARIDKOT,Master Baldev Singh,PUNEKP,Key,MALE,SC,12th Pass
715,Punjab,FARIDKOT,NOTA,NOTA,,,,
716,Uttar Pradesh,FARRUKHABAD,Mukesh Rajput,BJP,Lotus,MALE,GENERAL,Graduate
717,Uttar Pradesh,FARRUKHABAD,Manoj Agarwal,BSP,Elephant,MALE,GENERAL,Graduate
718,Uttar Pradesh,FARRUKHABAD,Salman Khurshid,INC,Hand,MALE,GENERAL,Post Graduate
719,Punjab,FATEHGARH SAHIB,AMAR SINGH,INC,Hand,MALE,SC,Post Graduate
720,Punjab,FATEHGARH SAHIB,DARBARA SINGH GURU,SAD,Scales,MALE,SC,Post Graduate
721,Punjab,FATEHGARH SAHIB,MANWINDER SINGH GIASPURA,LIP,Letter Box,MALE,SC,Post Graduate
722,Punjab,FATEHGARH SAHIB,BANDEEP SINGH,AAP,Broom,MALE,SC,12th Pass
723,Punjab,FATEHGARH SAHIB,NOTA,NOTA,,,,
724,Uttar Pradesh,FATEHPUR,NIRANJAN JYOTI,BJP,Lotus,FEMALE,GENERAL,12th Pass
725,Uttar Pradesh,FATEHPUR,SUKHDEV PRASAD VERMA,BSP,Elephant,MALE,GENERAL,8th Pass
726,Uttar Pradesh,FATEHPUR,RAKESH SACHAN,INC,Hand,MALE,GENERAL,Post Graduate
727,Uttar Pradesh,FATEHPUR,NOTA,NOTA,,,,
728,Uttar Pradesh,FATEHPUR SIKRI,RAJKUMAR CHAHAR,BJP,Lotus,MALE,GENERAL,Graduate
729,Uttar Pradesh,FATEHPUR SIKRI,RAJ BABBAR,INC,Hand,MALE,GENERAL,Graduate
730,Uttar Pradesh,FATEHPUR SIKRI,SHREEBHAGWAN SHARMA,BSP,Elephant,MALE,GENERAL,10th Pass
731,Uttar Pradesh,FATEHPUR SIKRI,NOTA,NOTA,,,,
732,Uttar Pradesh,FIROZABAD,Dr. Chandra Sen Jadon,BJP,Lotus,MALE,GENERAL,Graduate Professional
733,Uttar Pradesh,FIROZABAD,Akshay Yadav,SP,Bicycle,MALE,GENERAL,Graduate Professional
734,Uttar Pradesh,FIROZABAD,Shivpal Singh Yadav,PSPL,Key,MALE,GENERAL,Graduate Professional
735,Punjab,FIROZPUR,SUKHBIR SINGH BADAL,SAD,Scales,MALE,GENERAL,Post Graduate
736,Punjab,FIROZPUR,SHER SINGH GHUBAYA,INC,Hand,MALE,SC,10th Pass
737,Punjab,FIROZPUR,HARJINDER SINGH KAKA SRAN,AAP,Broom,MALE,GENERAL,Graduate
738,Punjab,FIROZPUR,HANS RAJ GOLDEN,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,12th Pass
739,Punjab,FIROZPUR,NOTA,NOTA,,,,
740,Maharashtra,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,BJP,Lotus,MALE,ST,12th Pass
741,Maharashtra,GADCHIROLI-CHIMUR,Dr. NAMDEO DALLUJI USENDI,INC,Hand,MALE,ST,Post Graduate
742,Maharashtra,GADCHIROLI-CHIMUR,Dr. RAMESHKUMAR BABURAOJI GAJBE,VBA,Cup & Saucer,MALE,ST,Post Graduate
743,Maharashtra,GADCHIROLI-CHIMUR,HARICHANDRA NAGOJI MANGAM,BSP,Elephant,MALE,ST,12th Pass
744,Maharashtra,GADCHIROLI-CHIMUR,NOTA,NOTA,,,,
745,Maharashtra,GADCHIROLI-CHIMUR,DEORAO MONBA NANNAWARE,APoI,Coat,MALE,ST,Graduate Professional
746,Gujarat,GANDHINAGAR,AMIT SHAH,BJP,Lotus,MALE,GENERAL,12th Pass
747,Gujarat,GANDHINAGAR,Dr. C. J. CHAVDA,INC,Hand,MALE,GENERAL,Graduate Professional
748,Gujarat,GANDHINAGAR,NOTA,NOTA,,,,
749,Rajasthan,GANGANAGAR,NIHAL CHAND,BJP,Lotus,MALE,SC,Graduate
750,Rajasthan,GANGANAGAR,BHARAT RAM MEGHWAL,INC,Hand,MALE,SC,Graduate
751,Rajasthan,GANGANAGAR,RAVTARAM,CPI(M),Ears of Corn And Sickle,MALE,SC,Literate
752,Rajasthan,GANGANAGAR,NOTA,NOTA,,,,
753,Uttarakhand,GARHWAL,Tirath Singh Rawat,BJP,Lotus,MALE,GENERAL,Post Graduate
754,Uttarakhand,GARHWAL,Manish Khanduri,INC,Hand,MALE,GENERAL,Post Graduate
755,Uttarakhand,GARHWAL,NOTA,NOTA,,,,
756,Assam,GAUHATI,QUEEN OJA,BJP,Lotus,FEMALE,GENERAL,Graduate
757,Assam,GAUHATI,BOBBEETA SHARMA,INC,Hand,FEMALE,GENERAL,Post Graduate
758,Assam,GAUHATI,UPAMANYU HAZARIKA,IND,Auto- Rickshaw,MALE,GENERAL,Graduate Professional
759,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. MAHESH SHARMA,BJP,Lotus,MALE,GENERAL,Graduate Professional
760,Uttar Pradesh,GAUTAM BUDDHA NAGAR,SATVEER,BSP,Elephant,MALE,GENERAL,8th Pass
761,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. ARVIND KUMAR SINGH,INC,Hand,MALE,GENERAL,Doctorate
762,Bihar,GAYA (SC),Vijay Kumar,JD(U),Arrow,MALE,SC,12th Pass
763,Bihar,GAYA (SC),Jitan Ram Manjhi,HAMS,Telephone,MALE,SC,Graduate
764,Bihar,GAYA (SC),NOTA,NOTA,,,,
765,Bihar,GAYA (SC),Vijay Kumar Chaudhary,JDR,Dolli,MALE,SC,Post Graduate
766,Bihar,GAYA (SC),Sheo Shankar,APoI,Coat,MALE,SC,Post Graduate
767,Bihar,GAYA (SC),Dayanand Rajwanshi,MOSP,Walking Stick,MALE,SC,Post Graduate
768,Bihar,GAYA (SC),Rakesh Chaudhari,MADP,Auto- Rickshaw,MALE,SC,12th Pass
769,Bihar,GAYA (SC),Dilip Kumar,BSP,Elephant,MALE,SC,Graduate
770,Bihar,GAYA (SC),Rajesh Kumar Paswan,AJPR,Camera,MALE,SC,10th Pass
